rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
203,85981,TN_high_below_threshold,3.883243322,0,0,,4,3.883243322,0.000000000,CREATE,3f3cf634-ca72-4f2f-8a2c-00cdbf1010ea,1569341797007000000,2019-09-24 12:16:37.007000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85981,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flashsubdoc-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flashsubdoc-simple.sbstore,3.000 to 3.999
204,352742,TN_high_below_threshold,3.882574081,0,0,,4,3.882574081,-0.000000000,CREATE,bae22e69-85ea-4682-898d-171dc2841db0,1569231929019000000,2019-09-23 05:45:29.019000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352742,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-block-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-block-simple.sbstore,3.000 to 3.999
205,121017,TN_high_below_threshold,3.882574081,0,0,,4,3.882574081,-0.000000000,CREATE,d1544cb4-c42c-4b5c-a39e-977c1c919951,1569246158119000000,2019-09-23 09:42:38.119000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121017,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-block-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-block-simple.sbstore,3.000 to 3.999
206,85971,TN_high_below_threshold,3.882574081,0,0,,4,3.882574081,-0.000000000,CREATE,b4456987-02fd-481c-bdec-e6a286253cf6,1569341797364000000,2019-09-24 12:16:37.364000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85971,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-block-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-block-simple.sbstore,3.000 to 3.999
207,352746,TN_high_below_threshold,3.882538080,0,0,,7,3.882538080,0.000000000,CREATE,902e860d-1dc4-4b56-a377-6949206b3cb8,1569231929244000000,2019-09-23 05:45:29.244000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352746,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-flash-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-flash-simple.pset,3.000 to 3.999
208,121020,TN_high_below_threshold,3.882538080,0,0,,3,3.882538080,0.000000000,CREATE,eeac42c9-42fc-4838-bda6-c004bb02d2ad,1569246158176000000,2019-09-23 09:42:38.176000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121020,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-flash-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-flash-simple.pset,3.000 to 3.999
209,85974,TN_high_below_threshold,3.882538080,0,0,,7,3.882538080,0.000000000,CREATE,e1f54433-5cfa-499c-9f81-f9a1fdf48d50,1569341797418000000,2019-09-24 12:16:37.418000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85974,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flash-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flash-simple.pset,3.000 to 3.999
210,352760,TN_high_below_threshold,3.882270098,0,0,,7,3.882270098,0.000000000,CREATE,b1bc40d9-bb2c-4d19-8a5b-879ce07107ee,1569231929039000000,2019-09-23 05:45:29.039000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352760,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-flashsubdoc-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-flashsubdoc-simple.pset,3.000 to 3.999
211,121031,TN_high_below_threshold,3.882270098,0,0,,4,3.882270098,0.000000000,CREATE,11e38b08-ab5a-4b3e-961a-2ca00f1272a4,1569246158332000000,2019-09-23 09:42:38.332000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121031,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-flashsubdoc-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-flashsubdoc-simple.pset,3.000 to 3.999
212,85996,TN_high_below_threshold,3.882270098,0,0,,7,3.882270098,0.000000000,CREATE,7f6db2ae-e832-4b23-8137-f98ca875d9ff,1569341797073000000,2019-09-24 12:16:37.073000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85996,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flashsubdoc-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flashsubdoc-simple.pset,3.000 to 3.999
213,352744,TN_high_below_threshold,3.881118298,0,0,,7,3.881118298,-0.000000000,CREATE,b34dd3f5-5ad8-47bc-9e8b-ab216b18cf2f,1569231929216000000,2019-09-23 05:45:29.216000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352744,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-block-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-block-simple.pset,3.000 to 3.999
214,121018,TN_high_below_threshold,3.881118298,0,0,,6,3.881118298,-0.000000000,CREATE,78d0ec8f-716e-4bf7-8d97-adfb5e272286,1569246158147000000,2019-09-23 09:42:38.147000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121018,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-block-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-block-simple.pset,3.000 to 3.999
215,85972,TN_high_below_threshold,3.881118298,0,0,,4,3.881118298,-0.000000000,CREATE,87fa54da-ebe4-4e4a-9c41-93e609573819,1569341797392000000,2019-09-24 12:16:37.392000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85972,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-block-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-block-simple.pset,3.000 to 3.999
216,352751,TN_high_below_threshold,3.880446911,0,0,,6,3.880446911,-0.000000000,MODIFY,b743313e-5c04-433a-a563-62ae2c7243a8,1569231929334000000,2019-09-23 05:45:29.334000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352751,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-flashallow-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/test-flashallow-simple.pset,3.000 to 3.999
217,121025,TN_high_below_threshold,3.880446911,0,0,,4,3.880446911,-0.000000000,CREATE,79d18d42-cd8a-493c-9918-7df2e2d00abb,1569246158264000000,2019-09-23 09:42:38.264000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121025,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-flashallow-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/test-flashallow-simple.pset,3.000 to 3.999
218,85978,TN_high_below_threshold,3.880446911,0,0,,7,3.880446911,-0.000000000,CREATE,f606b3fd-32ca-41d2-9d13-63e38201f076,1569341797669000000,2019-09-24 12:16:37.669000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85978,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flashallow-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/test-flashallow-simple.pset,3.000 to 3.999
219,110404,TN_high_below_threshold,3.880376339,0,0,,7,3.880376339,-0.000000000,WRITE,80c1b6c5-5c35-4169-86bb-68a992249c54,1569434158782000000,2019-09-25 13:55:58.782000 EDT,2019-09-25 13:45:56.083000000~2019-09-25 14:01:05.053000000,dst,12060,110404,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/Temp/vmware-vmsvc.log,"subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | ""C:/Program Files/VMware/VMware Tools/vmtoolsd.exe""",file: /Device/HarddiskVolume1/Windows/Temp/vmware-vmsvc.log,3.000 to 3.999
220,12060,TN_high_below_threshold,3.880376339,0,0,,16,3.880376339,-0.000000000,WRITE,80c1b6c5-5c35-4169-86bb-68a992249c54,1569434158782000000,2019-09-25 13:55:58.782000 EDT,2019-09-25 13:45:56.083000000~2019-09-25 14:01:05.053000000,src,12060,110404,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | ""C:/Program Files/VMware/VMware Tools/vmtoolsd.exe""","subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | ""C:/Program Files/VMware/VMware Tools/vmtoolsd.exe""",file: /Device/HarddiskVolume1/Windows/Temp/vmware-vmsvc.log,3.000 to 3.999
221,120961,TN_high_below_threshold,3.879846096,0,0,,6,3.879846096,-0.000000000,CREATE,5816794c-9584-4edd-b363-4a7da6cccd07,1569246152702000000,2019-09-23 09:42:32.702000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,120961,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/key3.db,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/key3.db,3.000 to 3.999
222,120960,TN_high_below_threshold,3.879846096,0,0,,1,3.879846096,-0.000000000,CREATE,40314c9c-77b3-4300-8eac-a45ce3f3d230,1569246152702000000,2019-09-23 09:42:32.702000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,120960,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/RUST_M~1.IWT/key3.db,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/RUST_M~1.IWT/key3.db,3.000 to 3.999
223,85891,TN_high_below_threshold,3.879846096,0,0,,5,3.879846096,-0.000000000,CREATE,f51970b8-a4b4-474d-8dea-6a542191c571,1569341791021000000,2019-09-24 12:16:31.021000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85891,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/key3.db,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/key3.db,3.000 to 3.999
224,85889,TN_high_below_threshold,3.879846096,0,0,,1,3.879846096,-0.000000000,CREATE,ab697408-7c0f-4550-9450-866cf8fe54f4,1569341791198000000,2019-09-24 12:16:31.198000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85889,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/RUST_M~1.W9K/key3.db,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/RUST_M~1.W9K/key3.db,3.000 to 3.999
225,352762,TN_high_below_threshold,3.878391743,0,0,,5,3.878391743,0.000000000,CREATE,d1223500-7aa0-44a1-bed7-8cd26ff1c3b7,1569231929418000000,2019-09-23 05:45:29.418000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352762,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/testexcept-flashsubdoc-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/testexcept-flashsubdoc-simple.pset,3.000 to 3.999
226,121033,TN_high_below_threshold,3.878391743,0,0,,4,3.878391743,0.000000000,CREATE,717e61f6-d8c7-4075-b7ea-867b583fc27c,1569246158366000000,2019-09-23 09:42:38.366000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121033,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/testexcept-flashsubdoc-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/testexcept-flashsubdoc-simple.pset,3.000 to 3.999
227,85998,TN_high_below_threshold,3.878391743,0,0,,6,3.878391743,0.000000000,CREATE,d9a17db2-aaca-4ad0-a90a-03027fb327b6,1569341797076000000,2019-09-24 12:16:37.076000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85998,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/testexcept-flashsubdoc-simple.pset,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/testexcept-flashsubdoc-simple.pset,3.000 to 3.999
228,352761,TN_high_below_threshold,3.877842665,0,0,,4,3.877842665,0.000000000,CREATE,22107675-dbf7-4c6e-9e1e-9c47c0bae1b9,1569231929391000000,2019-09-23 05:45:29.391000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352761,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/testexcept-flashsubdoc-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/safebrowsing-updating/testexcept-flashsubdoc-simple.sbstore,3.000 to 3.999
229,121032,TN_high_below_threshold,3.877842665,0,0,,5,3.877842665,0.000000000,CREATE,24286eca-777a-4858-b0d1-76b5f441e776,1569246158337000000,2019-09-23 09:42:38.337000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121032,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/testexcept-flashsubdoc-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating/testexcept-flashsubdoc-simple.sbstore,3.000 to 3.999
230,85997,TN_high_below_threshold,3.877842665,0,0,,5,3.877842665,0.000000000,CREATE,0fc1888b-fffe-49b7-ad8c-a5351e2ac9e0,1569341797732000000,2019-09-24 12:16:37.732000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85997,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/testexcept-flashsubdoc-simple.sbstore,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating/testexcept-flashsubdoc-simple.sbstore,3.000 to 3.999
231,120965,TN_high_below_threshold,3.877536297,0,0,,5,3.877536297,-0.000000000,CREATE,534e5f1c-3a16-4e5c-bcf4-3728d246ef7f,1569246154525000000,2019-09-23 09:42:34.525000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,120965,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/mozilla-temp-files/mozilla-temp-29614,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/mozilla-temp-files/mozilla-temp-29614,3.000 to 3.999
