rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
184,50657,TN_high_below_threshold,7.781352043,0,0,,250,7.781352043,-0.000000000,RENAME,8e3f940a-7756-4968-a390-233107b3d7e2,1569301436636000000,2019-09-24 01:03:56.636000 EDT,2019-09-24 01:03:52.369000000~2019-09-24 01:04:42.347000000,dst,10,50657,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edb.log,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edb.log,6.000 to coverage score (16.262)
185,83116,TN_high_below_threshold,7.781349659,0,0,,45,7.781349659,-0.000000000,RENAME,b688b899-93b8-4ac2-ab87-0a92b7e48ee3,1569396110816000000,2019-09-25 03:21:50.816000 EDT,2019-09-25 03:21:28.977000000~2019-09-25 03:22:22.321000000,dst,3707,83116,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edb.log,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edb.log,6.000 to coverage score (16.262)
186,3707,TN_high_below_threshold,7.781349659,0,0,,12525,7.781349659,-0.000000000,RENAME,b688b899-93b8-4ac2-ab87-0a92b7e48ee3,1569396110816000000,2019-09-25 03:21:50.816000 EDT,2019-09-25 03:21:28.977000000~2019-09-25 03:22:22.321000000,src,3707,83116,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edb.log,6.000 to coverage score (16.262)
187,104746,TN_high_below_threshold,7.777579784,0,0,,1,7.777579784,0.000000000,MODIFY,05577bd9-ae26-4303-a2dd-673a48e6202f,1569252360007000000,2019-09-23 11:26:00.007000 EDT,2019-09-23 11:25:41.621000000~2019-09-23 11:26:40.019000000,dst,11792,104746,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/Terminal Server Client/Cache,subject: taskkill.exe | mstsc.exe  /f /v:142.20.61.193:3389 ,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/Terminal Server Client/Cache,6.000 to coverage score (16.262)
188,11792,TN_high_below_threshold,7.777579784,0,0,,176,7.777579784,0.000000000,MODIFY,05577bd9-ae26-4303-a2dd-673a48e6202f,1569252360007000000,2019-09-23 11:26:00.007000 EDT,2019-09-23 11:25:41.621000000~2019-09-23 11:26:40.019000000,src,11792,104746,subject,file,subject->file,subject: taskkill.exe | mstsc.exe  /f /v:142.20.61.193:3389 ,subject: taskkill.exe | mstsc.exe  /f /v:142.20.61.193:3389 ,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/Terminal Server Client/Cache,6.000 to coverage score (16.262)
189,99091,TN_high_below_threshold,7.702027321,0,0,,1,7.702027321,0.000000000,DELETE,2cd1be4c-558d-4e5b-9252-b5efdf7a4754,1569245581076000000,2019-09-23 09:33:01.076000 EDT,2019-09-23 09:32:53.933000000~2019-09-23 09:33:38.562000000,dst,10984,99091,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall-PerMachine_2019-09-23_053303_15e4-ad4.log,subject: cmd.exe | cmd.exe  /c mstsc.exe /f /v:142.20.61.187:3389 ,file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall-PerMachine_2019-09-23_053303_15e4-ad4.log,6.000 to coverage score (16.262)
190,99090,TN_high_below_threshold,7.702027321,0,0,,1,7.702027321,0.000000000,DELETE,9016c830-8430-4bd2-ac90-c59baa57f4aa,1569245581073000000,2019-09-23 09:33:01.073000 EDT,2019-09-23 09:32:53.933000000~2019-09-23 09:33:38.562000000,dst,10984,99090,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall_2019-09-23_044932_16a8-2e4.log,subject: cmd.exe | cmd.exe  /c mstsc.exe /f /v:142.20.61.187:3389 ,file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall_2019-09-23_044932_16a8-2e4.log,6.000 to coverage score (16.262)
191,99089,TN_high_below_threshold,7.702027321,0,0,,1,7.702027321,0.000000000,DELETE,b1af87f5-3885-4315-ab26-0e9020f5ca9a,1569245581072000000,2019-09-23 09:33:01.072000 EDT,2019-09-23 09:32:53.933000000~2019-09-23 09:33:38.562000000,dst,10984,99089,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall-PerUser_2019-09-23_044943_34c-1644.log,subject: cmd.exe | cmd.exe  /c mstsc.exe /f /v:142.20.61.187:3389 ,file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall-PerUser_2019-09-23_044943_34c-1644.log,6.000 to coverage score (16.262)
192,52983,TN_high_below_threshold,7.693173409,0,0,,4,7.693173409,0.000000000,RENAME,1cceb0d5-a799-4ca8-8f8f-6ff071befe90,1569301436064000000,2019-09-24 01:03:56.064000 EDT,2019-09-24 01:03:52.369000000~2019-09-24 01:04:42.347000000,dst,10,52983,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edbtmp.log,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Windows/SoftwareDistribution/DataStore/Logs/edbtmp.log,6.000 to coverage score (16.262)
193,54090,TN_high_below_threshold,7.685011864,0,0,,5,7.685011864,0.000000000,CREATE,d5adbebe-410e-4782-984a-a6cce0715b32,1569334266262000000,2019-09-24 10:11:06.262000 EDT,2019-09-24 10:10:51.102000000~2019-09-24 10:11:23.566000000,dst,3740,54090,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/OneDrive/setup/logs/Update_2019-09-24_101106_1458-145c.log,"subject: /Device/HarddiskVolume1/Windows/system32/SearchProtocolHost.exe | ""C:/Windows/system32/SearchProtocolHost.exe"" Global/UsGthrFltPipeMssGthrPipe191_ Global/UsGthrCtrlFltPipeMssGthrPipe191 1 -2147483646 ""Software/Microsoft/Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:/ProgramData/Microsoft/Search/Data/Temp/usgthrsvc"" ""DownLevelDaemon"" ",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/OneDrive/setup/logs/Update_2019-09-24_101106_1458-145c.log,6.000 to coverage score (16.262)
194,94458,TN_high_below_threshold,7.546775818,0,0,,7,7.546775818,0.000000000,CREATE,a5ca5127-f43c-415b-a436-fcffbcede89c,1569433469206000000,2019-09-25 13:44:29.206000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94458,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/appssynonyms.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228}/appssynonyms.txt,6.000 to coverage score (16.262)
195,94480,TN_high_below_threshold,7.543528080,0,0,,4,7.543528080,0.000000000,CREATE,506f8741-3f31-4c44-b3d2-4bcf50097d0a,1569433476205000000,2019-09-25 13:44:36.205000 EDT,2019-09-25 13:44:31.251000000~2019-09-25 13:45:05.409000000,dst,10426,94480,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/0.1.filtertrie.intermediate.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/0.1.filtertrie.intermediate.txt,6.000 to coverage score (16.262)
196,94463,TN_high_below_threshold,7.543527126,0,0,,5,7.543527126,0.000000000,CREATE,6f0667a7-5c0f-426c-b90b-082bb140098c,1569433469433000000,2019-09-25 13:44:29.433000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94463,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/0.1.filtertrie.intermediate.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/0.1.filtertrie.intermediate.txt,6.000 to coverage score (16.262)
197,94702,TN_high_below_threshold,7.537044525,0,0,,16,7.537044525,0.000000000,RENAME,6cea067e-4b58-4dc7-8746-659a8497a4d1,1569433582614000000,2019-09-25 13:46:22.614000 EDT,2019-09-25 13:46:10.069000000~2019-09-25 13:46:42.031000000,dst,10447,94702,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Microsoft/Windows/SettingSync/metastore/edb.log,subject: /Device/HarddiskVolume1/Windows/system32/SettingSyncHost.exe | C:/Windows/system32/SettingSyncHost.exe -Embedding,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Microsoft/Windows/SettingSync/metastore/edb.log,6.000 to coverage score (16.262)
198,10447,TN_high_below_threshold,7.537044525,0,0,,1446,7.537044525,0.000000000,RENAME,6cea067e-4b58-4dc7-8746-659a8497a4d1,1569433582614000000,2019-09-25 13:46:22.614000 EDT,2019-09-25 13:46:10.069000000~2019-09-25 13:46:42.031000000,src,10447,94702,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/SettingSyncHost.exe | C:/Windows/system32/SettingSyncHost.exe -Embedding,subject: /Device/HarddiskVolume1/Windows/system32/SettingSyncHost.exe | C:/Windows/system32/SettingSyncHost.exe -Embedding,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Microsoft/Windows/SettingSync/metastore/edb.log,6.000 to coverage score (16.262)
199,94468,TN_high_below_threshold,7.500124931,0,0,,2,7.500124931,0.000000000,CREATE,69ff78b4-4d2b-4d01-8d8a-335c99f7b3dc,1569433469191000000,2019-09-25 13:44:29.191000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94468,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228},"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{896bdece-93df-41be-83be-404ed129b228},6.000 to coverage score (16.262)
200,94478,TN_high_below_threshold,7.487967968,0,0,,5,7.487967968,-0.000000000,CREATE,a871ad08-1901-4c5c-95ce-f0eca9e69643,1569433476198000000,2019-09-25 13:44:36.198000 EDT,2019-09-25 13:44:31.251000000~2019-09-25 13:45:05.409000000,dst,10426,94478,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/Apps.index,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/Apps.index,6.000 to coverage score (16.262)
201,94461,TN_high_below_threshold,7.487967968,0,0,,4,7.487967968,-0.000000000,CREATE,79ad0ccd-3e0b-440b-9812-5291b3446d15,1569433469426000000,2019-09-25 13:44:29.426000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94461,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/Apps.index,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/Apps.index,6.000 to coverage score (16.262)
202,94479,TN_high_below_threshold,7.486934185,0,0,,4,7.486934185,0.000000000,CREATE,ad954b2e-07ba-47e5-85ad-22fe4bc6ce11,1569433476199000000,2019-09-25 13:44:36.199000 EDT,2019-09-25 13:44:31.251000000~2019-09-25 13:45:05.409000000,dst,10426,94479,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/0.0.filtertrie.intermediate.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/0.0.filtertrie.intermediate.txt,6.000 to coverage score (16.262)
203,94462,TN_high_below_threshold,7.486933708,0,0,,5,7.486933708,0.000000000,CREATE,d6bda7bd-91c9-48f8-a0ff-0e083d834b70,1569433469428000000,2019-09-25 13:44:29.428000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94462,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/0.0.filtertrie.intermediate.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/0.0.filtertrie.intermediate.txt,6.000 to coverage score (16.262)
204,94238,TN_high_below_threshold,7.481343269,0,0,,6,7.481343269,-0.000000000,RENAME,f78b238a-a0cf-4b4a-957b-3c06100339e2,1569433445878000000,2019-09-25 13:44:05.878000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,9168,94238,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/TileDataLayer/Database/EDBtmp.log,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/system32/svchost.exe -k appmodel,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/TileDataLayer/Database/EDBtmp.log,6.000 to coverage score (16.262)
205,9168,TN_high_below_threshold,7.481343269,0,0,,346,7.481343269,-0.000000000,RENAME,f78b238a-a0cf-4b4a-957b-3c06100339e2,1569433445878000000,2019-09-25 13:44:05.878000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,src,9168,94238,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/system32/svchost.exe -k appmodel,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/system32/svchost.exe -k appmodel,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/TileDataLayer/Database/EDBtmp.log,6.000 to coverage score (16.262)
206,94464,TN_high_below_threshold,7.471757412,0,0,,4,7.471757412,0.000000000,CREATE,894d8643-4fc4-48c4-84b4-8541a70fe273,1569433469435000000,2019-09-25 13:44:29.435000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94464,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/0.2.filtertrie.intermediate.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a}/0.2.filtertrie.intermediate.txt,6.000 to coverage score (16.262)
207,94482,TN_high_below_threshold,7.471755505,0,0,,4,7.471755505,0.000000000,CREATE,d5d1dc59-7065-476d-b3ca-77afa3e12ffe,1569433476206000000,2019-09-25 13:44:36.206000 EDT,2019-09-25 13:44:31.251000000~2019-09-25 13:45:05.409000000,dst,10426,94482,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/0.2.filtertrie.intermediate.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1}/0.2.filtertrie.intermediate.txt,6.000 to coverage score (16.262)
208,54015,TN_high_below_threshold,7.456815243,0,0,,1,7.456815243,0.000000000,CREATE,1092b8d8-4195-4bff-8b41-67916bcd29e8,1569334258548000000,2019-09-24 10:10:58.548000 EDT,2019-09-24 10:10:51.102000000~2019-09-24 10:11:23.566000000,dst,3740,54015,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/OneDrive/logs/Personal/SyncEngine-2019-9-24.1410.5208.1.aodl,"subject: /Device/HarddiskVolume1/Windows/system32/SearchProtocolHost.exe | ""C:/Windows/system32/SearchProtocolHost.exe"" Global/UsGthrFltPipeMssGthrPipe191_ Global/UsGthrCtrlFltPipeMssGthrPipe191 1 -2147483646 ""Software/Microsoft/Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:/ProgramData/Microsoft/Search/Data/Temp/usgthrsvc"" ""DownLevelDaemon"" ",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/OneDrive/logs/Personal/SyncEngine-2019-9-24.1410.5208.1.aodl,6.000 to coverage score (16.262)
209,94477,TN_high_below_threshold,7.444501877,0,0,,3,7.444501877,0.000000000,CREATE,fc72daf0-030d-494e-bbbd-45abfe55da2b,1569433475099000000,2019-09-25 13:44:35.099000 EDT,2019-09-25 13:44:31.251000000~2019-09-25 13:45:05.409000000,dst,10426,94477,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1},"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{00a91c09-52d8-46cc-aa3a-cd84a3e79ab1},6.000 to coverage score (16.262)
210,94469,TN_high_below_threshold,7.444501877,0,0,,3,7.444501877,0.000000000,CREATE,d1759889-35a0-4c77-b5a6-4c0fa8e05d6c,1569433469365000000,2019-09-25 13:44:29.365000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10426,94469,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a},"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/SystemApps/Microsoft.Windows.Cortana_cw5n1h2txyewy/SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{8f342d77-a894-4ca1-b33c-667554ee345a},6.000 to coverage score (16.262)
