model_label,score_epoch,rank,node_id,node_group,node_group_label,score,label,pred_above_threshold,saved_pred,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,short_endpoint_pair
Leaky selected,0,444,186499,TN_near_threshold,TN (benign) near threshold,4.498676300,0,0,0,benign,535,4.498676300,0.000000000,EVENT_EXECUTE,C33E36BD-B3C6-2415-1088-8B0200000010,1523561049233964739,2018-04-12 15:24:09.233965 EDT,2018-04-12 15:24:41.646523958~2018-04-12 15:26:00.514906478,dst,643874,186499,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,445,186460,TN_near_threshold,TN (benign) near threshold,4.498676300,0,0,0,benign,532,4.498676300,0.000000000,EVENT_EXECUTE,ECA74769-99C6-2415-0508-8B0200000010,1523560936156669932,2018-04-12 15:22:16.156670 EDT,2018-04-12 15:24:41.646523958~2018-04-12 15:26:00.514906478,dst,643874,186460,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,446,186349,TN_near_threshold,TN (benign) near threshold,4.498676300,0,0,0,benign,535,4.498676300,0.000000000,EVENT_EXECUTE,BA81F14B-2BC6-2415-B459-880200000010,1523560463218082234,2018-04-12 15:14:23.218082 EDT,2018-04-12 15:10:50.292087787~2018-04-12 15:15:46.923451825,dst,643874,186349,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,447,186280,TN_near_threshold,TN (benign) near threshold,4.498676300,0,0,0,benign,548,4.498676300,0.000000000,EVENT_EXECUTE,F6C6993C-E4C5-2415-42AD-860200000010,1523560158017996534,2018-04-12 15:09:18.017997 EDT,2018-04-12 15:09:18.253697087~2018-04-12 15:10:07.578722038,dst,643874,186280,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,448,186239,TN_near_threshold,TN (benign) near threshold,4.498676300,0,0,0,benign,534,4.498676300,0.000000000,EVENT_EXECUTE,692C0E14-CAC5-2415-BAED-850200000010,1523560045668609129,2018-04-12 15:07:25.668609 EDT,2018-04-12 15:09:18.253697087~2018-04-12 15:10:07.578722038,dst,643874,186239,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,449,186146,TN_near_threshold,TN (benign) near threshold,4.498676300,0,0,0,benign,537,4.498676300,0.000000000,EVENT_EXECUTE,B4C1D548-90C5-2415-AADC-840200000010,1523559797446001076,2018-04-12 15:03:17.446001 EDT,2018-04-12 15:02:27.983839702~2018-04-12 15:05:32.900735037,dst,643874,186146,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,450,385046,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,538,4.498675823,0.000000000,EVENT_EXECUTE,D5E6F929-042F-2415-08F2-6B0000000010,1523394268888688341,2018-04-10 17:04:28.888688 EDT,2018-04-10 17:03:40.018954879~2018-04-10 17:06:26.193558956,dst,643874,385046,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,451,361822,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,537,4.498675823,0.000000000,EVENT_EXECUTE,E5FACD9B-32FA-2415-E12D-010300000010,1523617669227346661,2018-04-13 07:07:49.227347 EDT,2018-04-13 07:07:20.773962481~2018-04-13 07:07:49.473533637,dst,643874,361822,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,452,361769,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,540,4.498675823,0.000000000,EVENT_EXECUTE,AF55B9F9-0DFA-2415-7A16-000300000010,1523617511889261999,2018-04-13 07:05:11.889262 EDT,2018-04-13 07:07:20.773962481~2018-04-13 07:07:49.473533637,dst,643874,361769,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,453,358214,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,545,4.498675823,0.000000000,EVENT_EXECUTE,E8C775E3-35DC-2415-3259-EB0200000010,1523584697965594600,2018-04-12 21:58:17.965595 EDT,2018-04-12 21:56:30.736358737~2018-04-12 21:58:18.295724501,dst,643874,358214,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,454,309437,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,534,4.498675823,0.000000000,EVENT_EXECUTE,34968E60-C30A-2515-29C9-560300000010,1523635883189638708,2018-04-13 12:11:23.189639 EDT,2018-04-13 12:11:23.209518181~2018-04-13 12:11:23.431988393,dst,643874,309437,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,455,309387,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,539,4.498675823,0.000000000,EVENT_EXECUTE,0F1A168B-9D0A-2515-2ABA-550300000010,1523635720694405647,2018-04-13 12:08:40.694406 EDT,2018-04-13 12:11:23.209518181~2018-04-13 12:11:23.431988393,dst,643874,309387,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,456,309169,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,537,4.498675823,0.000000000,EVENT_EXECUTE,D012DB13-DF09-2515-E5B8-500300000010,1523634902650262224,2018-04-13 11:55:02.650262 EDT,2018-04-13 11:52:28.496452624~2018-04-13 11:55:34.820837508,dst,643874,309169,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,457,300658,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,539,4.498675823,0.000000000,EVENT_EXECUTE,B24D9944-6206-2515-B3CF-370300000010,1523631068062240178,2018-04-13 10:51:08.062240 EDT,2018-04-13 10:52:27.721608888~2018-04-13 10:53:56.915794330,dst,643874,300658,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,458,300174,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,542,4.498675823,0.000000000,EVENT_EXECUTE,713237D1-1005-2515-A688-2F0300000010,1523629618722452081,2018-04-13 10:26:58.722452 EDT,2018-04-13 10:22:41.001468895~2018-04-13 10:27:42.328675846,dst,643874,300174,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,459,299673,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,551,4.498675823,0.000000000,EVENT_EXECUTE,935EF86C-4203-2515-B02E-240300000010,1523627632765722259,2018-04-13 09:53:52.765722 EDT,2018-04-13 09:56:28.876418792~2018-04-13 09:57:03.642455736,dst,643874,299673,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,460,233803,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,535,4.498675823,0.000000000,EVENT_EXECUTE,CCD37E3C-2C1A-2515-098B-8D0300000010,1523652826230608844,2018-04-13 16:53:46.230609 EDT,2018-04-13 16:49:30.992943754~2018-04-13 16:53:46.531236619,dst,643874,233803,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,461,232663,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,536,4.498675823,0.000000000,EVENT_EXECUTE,1E9AC78F-8C17-2515-1B68-7D0300000010,1523649941409864222,2018-04-13 16:05:41.409864 EDT,2018-04-13 16:04:45.907467305~2018-04-13 16:07:07.374815268,dst,643874,232663,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,462,232626,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,538,4.498675823,0.000000000,EVENT_EXECUTE,5BA65962-7617-2515-40C3-7C0300000010,1523649846158403163,2018-04-13 16:04:06.158403 EDT,2018-04-13 16:04:45.907467305~2018-04-13 16:07:07.374815268,dst,643874,232626,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,463,232467,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,539,4.498675823,0.000000000,EVENT_EXECUTE,B9D152C5-B516-2515-61C5-7A0300000010,1523649018890211769,2018-04-13 15:50:18.890212 EDT,2018-04-13 15:50:16.785565757~2018-04-13 15:50:45.218940947,dst,643874,232467,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,464,231929,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,543,4.498675823,0.000000000,EVENT_EXECUTE,3FF02E6D-DF13-2515-397E-730300000010,1523645899265208383,2018-04-13 14:58:19.265208 EDT,2018-04-13 14:57:40.643218896~2018-04-13 15:02:43.240596764,dst,643874,231929,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,465,222717,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,538,4.498675823,0.000000000,EVENT_EXECUTE,2708DE60-88C4-2415-8266-7E0200000010,1523558663977830439,2018-04-12 14:44:23.977830 EDT,2018-04-12 14:44:03.822585602~2018-04-12 14:44:42.258858434,dst,643874,222717,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,466,222648,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,549,4.498675823,0.000000000,EVENT_EXECUTE,F22160C3-40C4-2415-0D86-7C0200000010,1523558356392878578,2018-04-12 14:39:16.392879 EDT,2018-04-12 14:39:39.729173194~2018-04-12 14:39:39.729290715,dst,643874,222648,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,467,220118,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,547,4.498675823,0.000000000,EVENT_EXECUTE,20ACC4D0-7BC1-2415-4566-6E0200000010,1523555311485758496,2018-04-12 13:48:31.485759 EDT,2018-04-12 13:48:31.738315313~2018-04-12 13:51:37.544523745,dst,643874,220118,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,468,220074,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,537,4.498675823,0.000000000,EVENT_EXECUTE,A5737062-5BC1-2415-2D99-6D0200000010,1523555172195791781,2018-04-12 13:46:12.195792 EDT,2018-04-12 13:46:16.633282178~2018-04-12 13:46:56.595625573,dst,643874,220074,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,469,197951,TN_near_threshold,TN (benign) near threshold,4.498675823,0,0,0,benign,538,4.498675823,0.000000000,EVENT_EXECUTE,620124BE-29CE-2415-FB3F-AF0200000010,1523569252637081954,2018-04-12 17:40:52.637082 EDT,2018-04-12 17:40:23.210213490~2018-04-12 17:42:15.271212645,dst,643874,197951,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,470,498352,TN_near_threshold,TN (benign) near threshold,4.281594753,0,0,0,benign,4,4.281594753,0.000000000,EVENT_EXECUTE,94920FAC-2A26-2415-6C78-140000000010,1523384538675253908,2018-04-10 14:22:18.675254 EDT,2018-04-10 14:25:01.459826014~2018-04-10 14:25:02.107185348,src,498352,282340,file,subject,file->subject,file: /home/admin/Downloads/firefox/minidump-analyzer,file: /home/admin/Downloads/firefox/minidump-analyzer,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/07e29163-f1e5-ae68-5dea-557927c84a61.dmp,firefox/minidump-analyzer -> firefox/crashreporter
Leaky selected,0,471,282340,TN_near_threshold,TN (benign) near threshold,4.281594753,0,0,0,benign,16,4.281594753,0.000000000,EVENT_EXECUTE,94920FAC-2A26-2415-6C78-140000000010,1523384538675253908,2018-04-10 14:22:18.675254 EDT,2018-04-10 14:25:01.459826014~2018-04-10 14:25:02.107185348,dst,498352,282340,file,subject,file->subject,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/07e29163-f1e5-ae68-5dea-557927c84a61.dmp,file: /home/admin/Downloads/firefox/minidump-analyzer,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/07e29163-f1e5-ae68-5dea-557927c84a61.dmp,firefox/minidump-analyzer -> firefox/crashreporter
Leaky selected,0,472,281746,TN_near_threshold,TN (benign) near threshold,4.281594276,0,0,0,benign,16,4.281594276,0.000000000,EVENT_EXECUTE,2984996D-FA23-2415-79B5-0F0000000010,1523382132445643817,2018-04-10 13:42:12.445644 EDT,2018-04-10 13:41:32.723501833~2018-04-10 13:42:53.912530699,dst,498352,281746,file,subject,file->subject,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/0799dd00-8ed9-92dd-522f-2833a1096b1b.dmp,file: /home/admin/Downloads/firefox/minidump-analyzer,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/0799dd00-8ed9-92dd-522f-2833a1096b1b.dmp,firefox/minidump-analyzer -> firefox/crashreporter
Leaky selected,0,473,281676,TN_near_threshold,TN (benign) near threshold,4.281594276,0,0,0,benign,16,4.281594276,0.000000000,EVENT_EXECUTE,2D774521-F523-2415-99DB-0E0000000010,1523382109690230573,2018-04-10 13:41:49.690231 EDT,2018-04-10 13:41:32.723501833~2018-04-10 13:42:53.912530699,dst,498352,281676,file,subject,file->subject,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/03414751-754c-7068-fadb-610163ea1d6e.dmp,file: /home/admin/Downloads/firefox/minidump-analyzer,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/03414751-754c-7068-fadb-610163ea1d6e.dmp,firefox/minidump-analyzer -> firefox/crashreporter
Leaky selected,0,474,281605,TN_near_threshold,TN (benign) near threshold,4.281594276,0,0,0,benign,16,4.281594276,0.000000000,EVENT_EXECUTE,0472704A-F123-2415-051C-0E0000000010,1523382093201043972,2018-04-10 13:41:33.201044 EDT,2018-04-10 13:41:32.723501833~2018-04-10 13:42:53.912530699,dst,498352,281605,file,subject,file->subject,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/61f6f5c4-cb92-ec22-eaa0-b6673dd9c134.dmp,file: /home/admin/Downloads/firefox/minidump-analyzer,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/61f6f5c4-cb92-ec22-eaa0-b6673dd9c134.dmp,firefox/minidump-analyzer -> firefox/crashreporter
Leaky selected,0,475,378880,TN_near_threshold,TN (benign) near threshold,4.247001648,0,0,0,benign,1308,4.247001648,0.000000000,EVENT_SENDMSG,A9A07D25-102C-2415-1F34-520000000010,1523391021818159273,2018-04-10 16:10:21.818159 EDT,2018-04-10 16:10:21.598230735~2018-04-10 16:14:37.275945963,src,378880,67683,subject,netflow,subject->netflow,subject: /usr/bin/fluxbox | fluxbox,subject: /usr/bin/fluxbox | fluxbox,netflow LOCAL:0->NA:0,bin/fluxbox -> netflow LOCAL:0->NA:0
Leaky selected,0,476,281750,TN_near_threshold,TN (benign) near threshold,4.208529949,0,0,0,benign,830,4.208529949,0.000000000,EVENT_EXECUTE,517ED75B-FB23-2415-20BB-0F0000000010,1523382136442682961,2018-04-10 13:42:16.442683 EDT,2018-04-10 13:39:08.296791972~2018-04-10 13:42:59.708446475,dst,643874,281750,file,subject,file->subject,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/0799dd00-8ed9-92dd-522f-2833a1096b1b.dmp,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/crashreporter | /home/admin/Downloads/firefox/crashreporter /home/admin/.mozilla/firefox/pe11scpa.default/minidumps/0799dd00-8ed9-92dd-522f-2833a1096b1b.dmp,firefox/firefox -> firefox/crashreporter
